"Median","RMSE","Scale","AIC","NULL.AIC"
0.00675791198983455,0.0529898062213059,1893.92394157561,-268.507411124551,-76.5715824812898
0.0368709548939057,0.0565475739308139,1790.31386711581,-292.679448379397,-98.3536516386997
0.00324368014036025,0.0565475739308139,1790.31386711581,-292.679448379397,-98.3536516386997
0.0176876920297635,0.0327023107599508,3125.77372974227,-271.857073163478,-51.8656644229636
-0.00415769263258451,0.0327023107599508,3125.77372974227,-271.857073163478,-51.8656644229636
0.0341156215896353,0.0555515741604946,1960.81899174245,-259.424731972467,-64.0284226186405
0.00169497031909769,0.0555515741604946,1960.81899174245,-259.424731972467,-64.0284226186405
0.0441356856850921,0.0809347414235154,1109.99990020385,-287.568074433099,-145.797328029025
-0.0084369111315357,0.0809347414235154,1109.99990020385,-287.568074433099,-145.797328029025
0.0457802016012675,0.0683118336569069,1252.54346412568,-280.682756109653,-152.274647544947
-0.00324024633653956,0.0683118336569069,1252.54346412568,-280.682756109653,-152.274647544947
0.0323354365041499,0.0422595250389057,1940.65112809675,-283.51006559081,-87.7177778549736
-0.00227868755861931,0.0422595250389057,1940.65112809675,-283.51006559081,-87.7177778549736
0.0243822644118456,0.0387199415406479,2862.48646033409,-290.302311722617,-39.9042747362282
-0.00205796641110933,0.0387199415406479,2862.48646033409,-290.302311722617,-39.9042747362282
0.0674139960337635,0.087603758291623,1413.65900425863,-272.599765583851,-126.464689101615
0.0136459298694587,0.087603758291623,1413.65900425863,-272.599765583851,-126.464689101615
0.0594932107457163,0.105620312652256,1063.4457341723,-262.474397821359,-152.903533442869
-5.25431604952538e-05,0.105620312652256,1063.4457341723,-262.474397821359,-152.903533442869
0.0373318202734653,0.0619718219782929,1501.4701969653,-296.99086112955,-115.9471797071
-0.000586387206523153,0.0619718219782929,1501.4701969653,-296.99086112955,-115.9471797071
0.0133255065027134,0.040685668049875,2283.49315856668,-275.02754617384,-61.5727328457718
-0.0109597533570505,0.040685668049875,2283.49315856668,-275.02754617384,-61.5727328457718
0.0137404237632551,0.0265226215979365,3864.57473230315,-262.369416754056,-32.3160843239807
-0.00242980391619219,0.0265226215979365,3864.57473230315,-262.369416754056,-32.3160843239807
0.0394235645997043,0.054383679498993,2727.36596834253,-243.956328680582,-56.6393611694025
0.0121162271137531,0.054383679498993,2727.36596834253,-243.956328680582,-56.6393611694025
0.0347405051864167,0.0549803041482756,1643.20888081067,-284.185696768859,-80.3244127207769
-0.00582918582694474,0.0549803041482756,1643.20888081067,-284.185696768859,-80.3244127207769
0.0379419748470436,0.0478347016795584,2311.51777836178,-275.531277714377,-73.2017294967674
0.010288680032469,0.0478347016795584,2311.51777836178,-275.531277714377,-73.2017294967674
0.0530418800556613,0.0724420178013075,1545.2946034557,-277.6595922412,-98.0269953256041
0.00132096636517694,0.0724420178013075,1545.2946034557,-277.6595922412,-98.0269953256041
0.0383896043664179,0.040977310635319,2863.37670764689,-289.951757402084,-67.3403510111273
0.01442499108862,0.040977310635319,2863.37670764689,-289.951757402084,-67.3403510111273
0.057461877473678,0.0704899032031392,1586.11590386656,-272.530626081402,-107.120260262368
0.0132738147989553,0.0704899032031392,1586.11590386656,-272.530626081402,-107.120260262368
0.0108175687868207,0.038681880870886,2921.54103109787,-264.667668241835,-40.8725642865248
-0.0193737802632326,0.038681880870886,2921.54103109787,-264.667668241835,-40.8725642865248
0.0219025736133464,0.0467373257992489,2725.48533390624,-203.580881751078,-55.9369881986128
-0.00255116348364417,0.0467373257992489,2725.48533390624,-203.580881751078,-55.9369881986128
0.0291646909698526,0.0396051559148637,2032.04349241082,-293.892407091406,-71.2192853242511
-0.00969535193189382,0.0396051559148637,2032.04349241082,-293.892407091406,-71.2192853242511
0.020931756082713,0.0410036246174879,3008.38695040268,-279.611704319527,-16.8793974805061
0.00323827260322788,0.0410036246174879,3008.38695040268,-279.611704319527,-16.8793974805061
0.0268945385307759,0.0378451586948175,2725.46716488524,-273.119454217846,-69.970587822074
-0.00150501118068026,0.0378451586948175,2725.46716488524,-273.119454217846,-69.970587822074
0.0386031389195014,0.0414449077359483,2745.44587162391,-271.371552474516,-60.4693439545239
0.0119882383290066,0.0414449077359483,2745.44587162391,-271.371552474516,-60.4693439545239
0.057851677397683,0.0699396473778446,1598.90305531705,-298.203278056659,-105.135759660963
0.0145661016997871,0.0699396473778446,1598.90305531705,-298.203278056659,-105.135759660963
0.0244779583038435,0.0441221650203559,2760.59113207878,-250.657042477236,-51.9419085296149
0.00344241330657093,0.0441221650203559,2760.59113207878,-250.657042477236,-51.9419085296149
0.0224263349618956,0.0362902646357258,2633.91275790733,-287.373562326292,-70.0618155335165
0.000169082277146291,0.0362902646357258,2633.91275790733,-287.373562326292,-70.0618155335165
0.0208529612019942,0.0348555342813801,2945.33412984312,-270.246046949445,-40.0006269465172
-0.00980566045413531,0.0348555342813801,2945.33412984312,-270.246046949445,-40.0006269465172
0.0331335981166014,0.0560305136522175,1,0,0
0.00118660920469778,0.0375933536549968,1,0,0
