"id","length","latency"
"t100",173.950101089818,0
"t99",4.6361296756163,0
"t77",175.400205139108,0
"t60",290.86324712746,0
"t89",4.82853838448591,0
"t32",45.8902286998205,0
"t81",119.320617928075,0
"t78",52.6580788224383,0
"t73",7.82752389209281,0
"t20",59.2724588592214,0
"t82",40.328527927179,0
"t75",550.995977662282,0
"t15",2.64580039175371,0
"t59",179.892094388854,0
"t44",54.2346994062741,0
"t67",58.7294060736922,0
"t4",33.1798182198072,0
"t14",250.521865481445,0
"t7",452.309864291201,0
"t76",121.340956953653,0
"t17",79.4964957820353,0
"t80",385.921531870167,0
"t93",329.499832130718,0
"t28",156.786324673807,0
"t24",619.472551731154,0
"id","length","latency"
"t56",221.653134836029,0
"t64",29.7589613525315,0
"t47",68.1634230241357,0
"t61",23.4838672855365,0
"t48",54.1957363381508,0
"t17",465.470762845354,0
"t28",537.953567808067,0
"t65",89.8717671683701,0
"t83",19.8243928902177,0
"t13",298.645797704468,0
"t44",10.3736023404711,0
"t76",35.7121801529456,0
"t40",5.38092342509822,0
"t45",62.5003188008791,0
"t6",7.92898756715931,0
"t36",137.188610664916,0
"t21",80.7659587479448,0
"t22",160.751797494114,0
"t24",79.9816545138879,0
"t14",113.885885564237,0
"t79",50.4662469150837,0
"t43",207.867795274155,0
"t94",104.501889296235,0
"t55",311.042947736381,0
"t69",33.7654961801529,0
"t10",391.114817428316,0
"t35",76.7953383694064,0
"t42",333.655241952267,0
"t74",206.527252208659,0
"t32",17.1418042951898,0
"t71",78.0467737485196,0
"t49",93.3213256404122,0
"t59",359.918936999409,0
"t100",255.418033133712,0
"t84",139.01896773***REMOVED***,0
"t23",251.307149643853,0
"t19",90.5185995488641,0
"t60",14.7610212301201,0
"t38",118.770862391092,0
"t73",139.161636427329,0
"t97",33.2296146378092,0
"t70",66.619987435248,0
"t66",97.544800324242,0
"t98",254.198379867841,0
"t80",40.2305096124676,0
"t63",16.8277796462621,0
"t51",73.5004129912136,0
"t20",406.261695889857,0
"t53",394.428753325078,0
"t8",66.9162802589722,0
"id","length","latency"
"t39",54.0214909086918,0
"t66",31.2920714067621,0
"t82",87.7810163123454,0
"t99",81.4577673461397,0
"t69",18.4243186737706,0
"t20",167.026479479214,0
"t40",67.8534885530562,0
"t38",108.885743868718,0
"t27",52.6615248094819,0
"t97",17.851868330517,0
"t74",46.4916914002683,0
"t30",492.576370957824,0
"t77",5.83429401605258,0
"t85",137.519937313736,0
"t63",303.483400422119,0
"t72",107.994933153984,0
"t2",11.5963045997205,0
"t86",102.79623347126,0
"t84",89.4205837105637,0
"t7",14.0057625629429,0
"t61",593.797025975278,0
"t70",366.14858495678,0
"t81",89.4002180750281,0
"t83",86.7351914149742,0
"t80",244.833727710893,0
"t49",316.32796403761,0
"t13",47.933657105146,0
"t64",152.044267128697,0
"t33",43.0005980541491,0
"t5",168.576903449369,0
"t15",24.1815055680045,0
"t24",280.658955815609,0
"t73",62.3319635551461,0
"t14",76.4220485717769,0
"t91",14.6657467385546,0
"t12",255.748161552647,0
"t8",7.77718513723562,0
"t94",83.0949764241093,0
"t67",225.291300865191,0
"t96",82.7333729023858,0
"t60",116.712325439505,0
"t4",152.254780511563,0
"t31",59.1105394559813,0
"t1",106.289853264999,0
"t100",318.190038641274,0
"t32",75.1440136667643,0
"t50",456.126390092003,0
"t47",192.426572139475,0
"t46",200.660392359467,0
"t76",423.600363825572,0
"id","length","latency"
"t9",113.245086959451,0
"t2",5.6178457493761,0
"t35",76.3674588932691,0
"t11",170.6748985828,0
"t76",14.9065734086579,0
"t48",76.472391394783,0
"t22",199.339822482648,0
"t54",8.72076674834148,0
"t1",21.3251198714877,0
"t4",46.5003233470632,0
"t62",58.9302054182237,0
"t74",407.93904554549,0
"t5",33.3712522242765,0
"t85",20.5021558356191,0
"t66",90.1669631061193,0
"t23",109.408084737595,0
"t45",81.7404209426072,0
"t53",6.9139669593867,0
"t99",69.2964433861953,0
"t98",205.957279267752,0
"t52",34.0470455566499,0
"t49",76.0683398262913,0
"t29",250.728380695626,0
"t94",102.53721685472,0
"t68",313.425329590327,0
"t46",33.2728617461362,0
"t96",395.916130322041,0
"t65",68.0558305411987,0
"t77",74.5878361403143,0
"t31",93.9405029668635,0
"t71",14.2925382884519,0
"t20",10.4152803491056,0
"t63",210.737246255578,0
"t16",245.119457961474,0
"t13",48.2214491935827,0
"t51",157.245598442109,0
"t89",41.8524651651464,0
"t69",90.2715506761749,0
"t37",190.121280681785,0
"t56",61.844775685528,0
"t100",277.779233728029,0
"t43",158.126268976394,0
"t25",137.258300876334,0
"t26",82.9540880676839,0
"t80",203.632110539506,0
"t18",365.475134497806,0
"t6",399.389120871214,0
"t36",185.470741268798,0
"t73",598.743104013092,0
"t28",37.9379597410928,0
"id","length","latency"
"t48",57.9227857339406,0
"t16",104.318753567866,0
"t22",48.3091273352699,0
"t87",28.4856974470134,0
"t93",59.4932372257326,0
"t5",85.234569304366,0
"t38",25.2941071114894,0
"t90",203.067407428502,0
"t74",95.5947413884628,0
"t78",127.334782659465,0
"t30",198.467893536067,0
"t96",159.163049043874,0
"t15",7.84027970802731,0
"t70",82.389638748195,0
"t58",201.268301879591,0
"t51",283.424535801955,0
"t84",53.3815230192436,0
"t13",354.779521053501,0
"t59",296.25351629499,0
"t32",31.4331801392234,0
"t50",5.47009121881524,0
"t57",50.1004103111238,0
"t64",190.933777645839,0
"t31",54.5478121309434,0
"t25",37.8707361172414,0
"t61",121.144885225632,0
"t20",18.5287490457595,0
"t68",15.4194776864942,0
"t36",46.9517401682006,0
"t43",58.213488831941,0
"t35",223.804616786847,0
"t88",655.796407906775,0
"t9",26.7429827753685,0
"t19",93.9464631108553,0
"t34",71.1993403437741,0
"t6",300.480880101659,0
"t17",288.647957742422,0
"t46",138.804808014362,0
"t47",157.119813114839,0
"t72",46.8293735010302,0
"t63",620.907768929173,0
"t44",45.2188609225682,0
"t79",105.883819995622,0
"t66",153.805806497634,0
"t75",158.981253512233,0
"t28",253.678623148904,0
"t62",63.4751946990382,0
"t45",333.825817966256,0
"t24",212.152967760488,0
"t3",216.338140937432,0
"id","length","latency"
"t86",256.168791672688,0
"t95",66.2894013281527,0
"t84",40.5779208460681,0
"t41",73.9655637348096,0
"t94",312.581319253725,0
"t31",35.0251987719087,0
"t98",29.6413586320882,0
"t27",4.20493870894484,0
"t5",78.3630644125253,0
"t93",182.96202281225,0
"t100",54.9597157567925,0
"t59",346.547995847924,0
"t39",54.3021645495419,0
"t37",415.131034586991,0
"t44",110.750651161274,0
"t12",42.3047242308533,0
"t36",199.064410897693,0
"t97",115.023722197322,0
"t43",62.1213101399289,0
"t2",109.001918968218,0
"t16",105.689501273646,0
"t79",269.929834979654,0
"t22",44.0774374076314,0
"t71",519.470251087116,0
"t14",91.7329037387367,0
"t58",1.23743874433467,0
"t87",74.7229764933559,0
"t11",70.8289917697271,0
"t33",12.0392933261919,0
"t42",87.5754896073895,0
"t52",267.159004137744,0
"t21",109.673843***REMOVED***92,0
"t78",198.043092967766,0
"t62",97.6084150487245,0
"t24",114.228939114826,0
"t75",4.3140427172948,0
"t56",209.279588262512,0
"t73",56.6952191813225,0
"t96",195.112198333134,0
"t38",3.21002942934592,0
"t25",104.180478372182,0
"t66",118.576722633202,0
"t67",49.4765802307711,0
"t49",8.72147860284849,0
"t74",351.06622321987,0
"t63",522.024417065955,0
"t30",99.8885972319308,0
"t80",207.911212741274,0
"t60",454.886077783358,0
"t4",227.646477605865,0
"id","length","latency"
"t94",107.381547503225,0
"t72",187.006936775724,0
"t100",104.215197968016,0
"t80",11.4074350684352,0
"t23",390.558034109312,0
"t10",116.456607963961,0
"t82",5.83120292208628,0
"t8",38.7256833078948,0
"t62",7.11445002430469,0
"t81",8.78779097172423,0
"t87",123.856469413087,0
"t92",10.7484630429444,0
"t70",63.1927541790401,0
"t31",45.8742043931686,0
"t39",16.7438849860935,0
"t77",308.1683074701,0
"t43",33.6436248110635,0
"t18",31.9767545193718,0
"t17",313.307780749643,0
"t21",72.2849136143032,0
"t76",501.128843778805,0
"t59",64.1394560372341,0
"t84",79.260302506872,0
"t3",35.2531769654752,0
"t19",71.6991610985801,0
"t60",85.8384601331718,0
"t36",218.611655162187,0
"t85",157.641522795136,0
"t55",323.067397298954,0
"t90",13.6544326700891,0
"t27",95.9867328862078,0
"t53",117.127394452066,0
"t95",272.127384906924,0
"t78",8.13942917137774,0
"t16",162.803202478678,0
"t54",74.9553756625437,0
"t37",117.098449050557,0
"t22",240.026997358169,0
"t35",217.833076604708,0
"t89",159.159889332372,0
"t12",164.987927915593,0
"t6",2.47764252981551,0
"t65",113.756013570538,0
"t24",199.367307336427,0
"t32",393.37375250443,0
"t47",7.2149442313721,0
"t58",41.8707599098739,0
"t69",286.586658915997,0
"t28",142.129008778904,0
"t4",137.518162654046,0
"id","length","latency"
"t13",110.387610647973,0
"t96",18.0320039602402,0
"t78",38.0087727768225,0
"t42",64.5613332594347,0
"t25",173.556383504636,0
"t79",24.8980301458893,0
"t85",101.646051533677,0
"t8",227.841067157032,0
"t98",76.3488278192608,0
"t54",9.19873226512982,0
"t43",206.170617550991,0
"t5",62.1139378029052,0
"t67",545.751767143275,0
"t37",157.482933632311,0
"t63",162.708086604576,0
"t31",20.7795252419069,0
"t84",73.0576853968689,0
"t95",46.3220255541057,0
"t7",84.2099914421431,0
"t16",3.88158446515718,0
"t91",42.7663810605704,0
"t90",81.0611904841721,0
"t70",159.090343641099,0
"t35",40.7376728098798,0
"t44",235.881759611306,0
"t32",14.0572906324708,0
"t28",81.2215757435722,0
"t94",84.3121401773149,0
"t62",252.074823088292,0
"t72",220.74664797088,0
"t66",84.8785840210226,0
"t73",139.051697254694,0
"t86",53.3799034736539,0
"t46",397.397911064837,0
"t48",222.009398199654,0
"t58",550.127995424441,0
"t99",223.367477224808,0
"t4",296.820017898988,0
"t45",534.238711288213,0
"t83",87.6388842468837,0
"t80",472.711830498981,0
"t40",93.2669501330779,0
"t65",205.751957974843,0
"t74",48.4761812820016,0
"t22",151.080548310474,0
"t2",79.5738018351126,0
"t9",157.683378481198,0
"t11",149.602603603169,0
"t29",173.08383462916,0
"t41",250.295505170505,0
"id","length","latency"
"t86",61.7372039579264,0
"t13",34.8584794992035,0
"t40",148.099952900387,0
"t2",120.869769660758,0
"t91",198.459525438479,0
"t51",22.0787838099982,0
"t22",58.4547754338184,0
"t48",64.7663996574252,0
"t90",99.6669629342089,0
"t17",137.81239518904,0
"t16",70.2751570542595,0
"t12",107.730392882308,0
"t45",18.8252597437806,0
"t37",59.3806263344911,0
"t62",47.9539758678716,0
"t24",420.64000026102,0
"t89",162.755173882544,0
"t39",18.1042872410711,0
"t25",18.1950711736345,0
"t44",64.2670168846441,0
"t61",571.016464803732,0
"t76",47.0228996819628,0
"t56",24.0788777724392,0
"t5",374.451786388067,0
"t85",184.081805838443,0
"t52",31.6456277191401,0
"t84",45.004735220949,0
"t54",204.377731356778,0
"t97",66.1728316332621,0
"t67",15.3657875974975,0
"t14",158.673088774996,0
"t66",162.993807943439,0
"t6",62.7182036471518,0
"t75",128.755109602227,0
"t71",9.08989015636257,0
"t29",479.633613851594,0
"t7",418.40090278552,0
"t72",40.9027836328578,0
"t60",32.1369006073085,0
"t46",335.626938116137,0
"t8",765.605500966077,0
"t35",558.812113475464,0
"t26",82.9949418817887,0
"t20",422.429790169531,0
"t43",837.069918842423,0
"t79",293.008651629123,0
"t32",128.891302431785,0
"t68",641.819278803709,0
"t55",183.858374952024,0
"t34",128.51563813458,0
"id","length","latency"
"t10",160.746668405036,0
"t18",56.0658278609781,0
"t40",1.65396874718482,0
"t55",312.98365***REMOVED***915,0
"t65",174.615836938392,0
"t64",158.454070493506,0
"t53",1.71688222702198,0
"t49",20.7991534705897,0
"t75",22.7570240388413,0
"t9",101.066690461501,0
"t97",537.010415030913,0
"t26",415.796802217328,0
"t51",66.3009548514904,0
"t72",11.1806518869946,0
"t66",8.41703141317907,0
"t24",117.951644798647,0
"t94",13.5544460539077,0
"t87",41.0927012507098,0
"t21",23.1684873294178,0
"t88",27.7200924685392,0
"t89",54.9747471121734,0
"t2",98.8349674627473,0
"t17",106.241152746503,0
"t44",12.8078423234617,0
"t52",87.4759986407387,0
"t58",4.78775005693706,0
"t11",196.745624319769,0
"t35",54.126421756227,0
"t27",69.7591557758874,0
"t85",231.108674326691,0
"t77",63.1321683695378,0
"t15",56.2825282966141,0
"t99",224.921956951466,0
"t50",57.0682367641625,0
"t56",35.4437815876895,0
"t90",227.941958809485,0
"t31",156.555452037193,0
"t12",145.113364518315,0
"t5",42.9772283066759,0
"t36",494.553983958664,0
"t83",228.891682796747,0
"t20",75.5630911406538,0
"t16",373.795680294451,0
"t14",271.039017656328,0
"t13",65.9853636358994,0
"t62",790.819192926517,0
"t63",771.428423671644,0
"t45",186.887414029735,0
"t46",648.106562367908,0
"t42",551.85851071955,0
"id","length","latency"
"t87",88.0424523496415,0
"t8",63.2539855347344,0
"t34",43.014747289311,0
"t40",310.917206427952,0
"t85",466.719748780683,0
"t70",13.2398431814338,0
"t14",85.4581687572822,0
"t49",65.0641418584528,0
"t64",49.6431055923583,0
"t16",58.5231679433834,0
"t90",24.3255064001676,0
"t13",186.045896450669,0
"t62",35.9159280855217,0
"t100",12.1222071827276,0
"t51",67.123079816201,0
"t86",166.980139906126,0
"t72",5.81450692497583,0
"t23",2.93871449314202,0
"t11",214.454822358301,0
"t54",11.820791342954,0
"t17",628.000259145522,0
"t82",54.6621108692239,0
"t36",264.750462941796,0
"t44",96.8357564427872,0
"t66",26.4831057605838,0
"t1",179.917253213871,0
"t6",231.361101235993,0
"t24",93.3097338498824,0
"t4",169.43449407153,0
"t67",66.7864765619097,0
"t47",88.1477987511234,0
"t39",8.25318905920767,0
"t81",45.7753642715961,0
"t96",96.5675423906514,0
"t83",226.672382776566,0
"t27",87.9336634605584,0
"t91",166.895349127046,0
"t38",55.9554570747318,0
"t94",112.320914636975,0
"t52",159.766371669756,0
"t15",135.109978899969,0
"t76",1.86802471138344,0
"t65",8.24233754703982,0
"t20",43.5555413427956,0
"t98",139.493967378779,0
"t80",102.148112067494,0
"t25",125.258366122046,0
"t30",159.123787049261,0
"t3",188.308012422298,0
"t9",382.314301095008,0
"id","length","latency"
"t3",162.797899098755,0
"t12",45.8016879490652,0
"t87",151.326844377215,0
"t4",13.0753408336771,0
"t83",63.7146672694327,0
"t10",27.0130065049871,0
"t67",76.0866723480584,0
"t22",58.895155820646,0
"t78",80.1172220970684,0
"t66",130.012498227932,0
"t68",266.914820807618,0
"t99",47.5940246829371,0
"t2",24.7241699142825,0
"t24",61.5975704042104,0
"t7",33.9610156742311,0
"t32",77.79753663141,0
"t48",42.7580978867476,0
"t52",47.9874705463517,0
"t20",4.41627307121473,0
"t21",232.70463953384,0
"t14",212.860002765186,0
"t57",16.4312820108926,0
"t33",208.075984898412,0
"t70",11.2976814498408,0
"t59",104.492364240738,0
"t92",67.9244863375978,0
"t44",88.2400902216112,0
"t88",240.219129002548,0
"t6",31.6112676328173,0
"t31",91.8267216236738,0
"t79",80.3343039897754,0
"t53",189.859506523496,0
"t63",125.335619681721,0
"t95",177.408885427457,0
"t75",63.0755702468093,0
"t18",52.8325471238006,0
"t91",134.468433923645,0
"t42",320.057248465895,0
"t49",603.603916017463,0
"t85",498.516137826372,0
"t58",143.458541312565,0
"t97",56.1136732523662,0
"t89",1.07182060860146,0
"t74",111.136262353881,0
"t16",14.8146715975452,0
"t28",64.2909434503799,0
"t64",56.7152174562889,0
"t60",223.409682265175,0
"t54",219.380417113287,0
"t46",135.718502164311,0
"id","length","latency"
"t100",10.8468974100948,0
"t65",42.1780475567056,0
"t17",79.1415005253256,0
"t54",3.82342966588971,0
"t94",46.0946723870117,0
"t46",134.968318020197,0
"t79",206.28107580356,0
"t66",146.20591356423,0
"t31",140.286537218152,0
"t63",53.3396457933271,0
"t15",174.040913087844,0
"t58",5.28752314164478,0
"t53",112.804897574151,0
"t34",83.0237819393277,0
"t23",250.144152052644,0
"t55",156.312256404966,0
"t98",193.357088297559,0
"t74",197.001339911155,0
"t7",56.6949922174442,0
"t30",39.4599785114882,0
"t99",47.471201998373,0
"t32",109.353648791355,0
"t57",3.67909685157349,0
"t90",154.474422559683,0
"t69",65.241929442361,0
"t67",0.811386402862468,0
"t22",153.750219698292,0
"t96",45.7653009047069,0
"t42",98.2595885030008,0
"t68",121.498674669287,0
"t40",43.6537940310641,0
"t11",30.6977146952345,0
"t12",54.4969558139467,0
"t44",222.146423449044,0
"t86",3.01171482935729,0
"t35",85.7821399771333,0
"t97",3.97941990765389,0
"t82",233.32201182041,0
"t75",9.80684217354406,0
"t50",183.921623362162,0
"t92",196.014865864686,0
"t29",60.4885479815593,0
"t87",183.604781201137,0
"t9",175.237320649739,0
"t62",303.689564765189,0
"t26",121.039144204246,0
"t6",302.291550853455,0
"t21",160.018837133311,0
"t52",243.972857305615,0
"t36",264.34897702835,0
"id","length","latency"
"t84",8.11362179664752,0
"t45",52.7005497858619,0
"t49",97.6466095210336,0
"t60",72.2939605576087,0
"t87",234.778100457658,0
"t82",110.759148538883,0
"t46",93.2792108536905,0
"t29",64.8937741005573,0
"t2",138.124951210733,0
"t58",13.298269115131,0
"t14",75.7679434160937,0
"t55",29.9078251321384,0
"t48",62.6827563657569,0
"t9",17.948053113445,0
"t22",159.976386614215,0
"t99",11.6671106704061,0
"t81",18.7533714220885,0
"t71",36.4031067374094,0
"t26",76.0147640184923,0
"t100",86.866184011209,0
"t19",208.21284079542,0
"t15",115.02652920357,0
"t32",284.256286596095,0
"t39",380.459737814709,0
"t79",105.893429074858,0
"t17",52.4565162375379,0
"t7",112.617803462108,0
"t88",71.769872165007,0
"t57",3.57046865506254,0
"t80",11.5020256869184,0
"t72",494.472170133068,0
"t40",81.5121312611609,0
"t50",13.2235887967772,0
"t3",40.6741661293772,0
"t23",130.939931599936,0
"t56",278.953491809661,0
"t8",151.047671913862,0
"t25",28.7710320169249,0
"t65",355.768719920627,0
"t4",307.554563201817,0
"t62",543.006741298161,0
"t47",48.1539399921321,0
"t42",182.013566828145,0
"t78",351.071454109321,0
"t67",841.689628499749,0
"t16",70.9261487014701,0
"t38",2.36325077275296,0
"t30",151.553871224564,0
"t90",208.101120195026,0
"t83",221.940997188946,0
"id","length","latency"
"t77",174.185460793684,0
"t50",62.5676132417201,0
"t63",37.4943576007909,0
"t40",14.3058386136557,0
"t60",150.062368050213,0
"t10",178.745526393536,0
"t99",77.5240829380209,0
"t84",53.384236226266,0
"t75",168.546857166804,0
"t56",17.0809199955131,0
"t14",64.3862146512133,0
"t17",34.228082912909,0
"t26",72.5756752640464,0
"t42",55.1226171784642,0
"t67",59.2891832322903,0
"t21",33.6099528417385,0
"t18",134.242671591778,0
"t71",5.62643289824518,0
"t68",19.2137886130058,0
"t94",339.608699093507,0
"t34",19.1698179410278,0
"t38",23.5439612619721,0
"t86",91.9600216868325,0
"t23",71.7871055838405,0
"t53",602.343681061449,0
"t3",147.497939262872,0
"t69",103.75179575226,0
"t27",101.081588941088,0
"t39",191.626608256636,0
"t85",16.1247744593447,0
"t78",181.511840859617,0
"t100",127.578570076439,0
"t54",11.5983490530912,0
"t47",29.4794413329228,0
"t45",125.370134309607,0
"t16",276.858635199858,0
"t9",632.575287611393,0
"t52",51.8813670934587,0
"t32",58.3179885146842,0
"t11",347.864413389738,0
"t87",340.712597571628,0
"t46",83.6557452425709,0
"t13",156.111435112217,0
"t58",1.13289913420067,0
"t92",249.632288885735,0
"t36",218.035537918535,0
"t37",33.7116712170082,0
"t4",383.95574273994,0
"t12",117.571580314613,0
"t70",112.399053682947,0
"id","length","latency"
"t76",35.8161058019714,0
"t27",52.4727571430946,0
"t26",50.454738275344,0
"t79",16.91448104021,0
"t62",70.0700740711916,0
"t29",152.876659771965,0
"t53",182.996247754763,0
"t9",14.4062515696762,0
"t24",7.97507802906182,0
"t11",237.868179142071,0
"t18",1.65632411725494,0
"t97",94.8045270861552,0
"t86",70.0765245427526,0
"t96",94.342241911995,0
"t7",74.309642507281,0
"t5",261.611981016861,0
"t81",86.2143656802766,0
"t93",187.164126489622,0
"t49",264.214521530815,0
"t21",110.70105597618,0
"t63",131.433672530791,0
"t80",76.3091417255187,0
"t33",123.517274907104,0
"t57",90.0927867714104,0
"t41",381.14425559233,0
"t70",29.2269338445155,0
"t67",96.5030365970767,0
"t3",109.979812516263,0
"t47",85.2120581005877,0
"t54",219.074127395443,0
"t38",95.5317988109657,0
"t68",31.8328206903545,0
"t8",182.177630267488,0
"t40",67.8257479192166,0
"t92",154.032826161988,0
"t36",363.863811323933,0
"t39",190.246043557371,0
"t34",9.81433016364645,0
"t37",67.3277656909008,0
"t46",463.341134060636,0
"t66",102.705577439947,0
"t35",109.581538973258,0
"t77",21.5784584287883,0
"t4",26.5916491159942,0
"t94",128.530514142899,0
"t51",74.8032886248366,0
"t12",423.262900685373,0
"t98",97.932729728084,0
"t71",314.244896712243,0
"t44",309.984086285339,0
"id","length","latency"
"t30",2.39436278977163,0
"t15",8.42222769325934,0
"t20",140.899877098654,0
"t35",1.61763874453698,0
"t61",223.986951347688,0
"t24",85.9193050333266,0
"t97",36.6084498565152,0
"t78",7.02602363401422,0
"t19",65.1413801792354,0
"t62",106.587973691532,0
"t36",53.2937478773384,0
"t66",107.844822575636,0
"t34",24.0581225026663,0
"t42",97.3637094268832,0
"t14",61.4008198026211,0
"t74",71.4071078641772,0
"t48",4.41375782514308,0
"t89",181.080184274054,0
"t41",309.378863546826,0
"t39",22.7861044966039,0
"t21",63.7276042222774,0
"t5",29.3675759601884,0
"t18",134.451990273605,0
"t82",134.891546967603,0
"t37",211.686791767099,0
"t54",2.69571231088958,0
"t81",54.9818503635591,0
"t84",257.483406439842,0
"t4",330.748701977474,0
"t23",285.264484278728,0
"t31",134.942079713498,0
"t1",241.926203108691,0
"t85",171.007266120401,0
"t25",282.292727286332,0
"t33",53.082523313626,0
"t57",137.312231253591,0
"t32",129.563736847835,0
"t2",223.836813574799,0
"t80",35.9156389013383,0
"t44",137.958132243219,0
"t99",116.698424668625,0
"t13",602.391029205414,0
"t79",31.368387345376,0
"t38",178.619550780591,0
"t92",291.515279574715,0
"t45",298.546370542091,0
"t96",211.897550066196,0
"t56",162.830425686467,0
"t75",165.82680994464,0
"t94",84.1958851346878,0
"id","length","latency"
"t99",16.4140048504228,0
"t77",228.923211824157,0
"t91",48.2547503761687,0
"t96",41.4582924398774,0
"t2",33.2251659723387,0
"t41",113.053900986367,0
"t63",170.901973159978,0
"t62",26.7249004991529,0
"t17",169.99464331555,0
"t88",10.1684875578833,0
"t70",107.054641942404,0
"t59",6.35761841961039,0
"t53",16.9264502422698,0
"t94",119.571307740071,0
"t30",73.5093480531054,0
"t18",3.87333206551443,0
"t65",23.3561177311656,0
"t79",3.45518181615296,0
"t38",2.3051892648333,0
"t22",34.9520379654358,0
"t20",9.61081087055663,0
"t55",11.8977231967706,0
"t6",161.835535392639,0
"t84",5.55340482297697,0
"t78",69.3351528956325,0
"t89",150.493155060792,0
"t51",15.9117835707298,0
"t16",146.560459480038,0
"t85",178.59264054222,0
"t61",48.5272066177474,0
"t46",176.571127628735,0
"t21",59.585715927687,0
"t11",42.8864991285302,0
"t73",263.918836538536,0
"t50",147.109593958954,0
"t1",6.28722511776459,0
"t86",3.82598621403145,0
"t28",163.125324153192,0
"t15",92.1259378295367,0
"t5",191.234052909501,0
"t33",283.030891673921,0
"t7",12.8685504517503,0
"t97",192.604985166764,0
"t43",171.515957188881,0
"t69",269.083634074793,0
"t4",302.259981233155,0
"t57",59.5858611471051,0
"t10",302.045519383838,0
"t9",94.5249847506786,0
"t54",363.488403576579,0
"id","length","latency"
"t83",7.28870526436262,0
"t11",5.49565151645476,0
"t28",418.77093211384,0
"t74",23.9301346191876,0
"t87",33.1655538021114,0
"t68",29.9523564779624,0
"t78",204.928633301677,0
"t66",87.623426196512,0
"t56",7.26208214904625,0
"t19",4.8668595666677,0
"t53",13.5304988256648,0
"t29",104.210142989319,0
"t5",28.9877146820868,0
"t64",228.577586320539,0
"t10",274.56355117045,0
"t57",402.006023862634,0
"t80",69.1513458564325,0
"t62",56.493554723882,0
"t48",11.723580853358,0
"t42",15.7241059739874,0
"t34",50.9827426809322,0
"t20",380.110619732392,0
"t69",602.612792385201,0
"t18",114.109593154689,0
"t16",8.25136760987334,0
"t4",8.22568578061646,0
"t27",19.7642048381124,0
"t94",100.070135471399,0
"t30",227.069275181044,0
"t2",460.590051917496,0
"t1",81.7775252495751,0
"t46",54.256341504574,0
"t32",44.0406084287797,0
"t75",95.625693571181,0
"t35",113.249283418689,0
"t58",8.64336084003753,0
"t97",125.653199500141,0
"t60",211.073166670491,0
"t43",218.15450763792,0
"t61",54.5245167280546,0
"t23",12.2411640065402,0
"t72",160.535952523571,0
"t38",138.012992159209,0
"t55",111.615101487465,0
"t21",227.085097184991,0
"t45",363.230976283272,0
"t88",172.535691544065,0
"t39",181.918970949283,0
"t85",175.992103824565,0
"t63",178.53665162997,0
"id","length","latency"
"t70",150.930955191278,0
"t89",4.26813008169864,0
"t80",298.279458642405,0
"t8",35.7860702265374,0
"t37",447.724561886068,0
"t33",42.4674463479685,0
"t3",76.6862161229503,0
"t56",170.597391759678,0
"t73",192.827940885503,0
"t92",96.7569850853458,0
"t13",44.2647668861305,0
"t96",90.9080536133126,0
"t19",637.949168865744,0
"t28",282.423336234535,0
"t94",38.6368271947272,0
"t51",68.9004799839267,0
"t39",72.6121424141263,0
"t98",151.547202504905,0
"t50",19.7625703528001,0
"t77",62.8078842268724,0
"t87",97.2406828459825,0
"t93",23.1069430706207,0
"t53",37.1371973272089,0
"t86",75.7812387596164,0
"t43",80.1479798216214,0
"t64",68.5968700330045,0
"t32",162.823275028532,0
"t17",199.446667782446,0
"t38",333.997419514392,0
"t36",246.167273645272,0
"t26",210.468013541345,0
"t2",33.2834420430627,0
"t74",7.17069424099691,0
"t78",180.279132335731,0
"t10",41.4213207234679,0
"t6",306.128676417965,0
"t68",6.87716022324366,0
"t27",167.919503878366,0
"t45",61.9691122664558,0
"t52",220.095132552559,0
"t62",543.106458378003,0
"t29",42.0538956072464,0
"t15",5.13044888423974,0
"t75",210.650993053333,0
"t83",104.817718274608,0
"t58",53.034253375874,0
"t82",225.885905577604,0
"t59",244.779362412135,0
"t61",60.1866271135827,0
"t24",228.582756224829,0
"id","length","latency"
"t56",72.9580997636739,0
"t97",185.71267392129,0
"t15",77.0671331728249,0
"t62",77.4262336893324,0
"t77",59.2705450316604,0
"t41",65.315008337625,0
"t40",1.07448472289843,0
"t45",11.3105305109323,0
"t37",95.2396819976716,0
"t86",155.870425409065,0
"t25",12.3050394172947,0
"t17",134.709191155443,0
"t44",90.3528784882349,0
"t85",6.04608908787191,0
"t91",294.065129939596,0
"t68",99.623208640757,0
"t59",37.1864822263003,0
"t89",366.264736856145,0
"t94",85.3591311041989,0
"t55",60.7041403334902,0
"t10",33.5592496346972,0
"t71",79.068399460481,0
"t79",62.9521596619718,0
"t29",107.124167898045,0
"t82",19.2209317906047,0
"t81",65.7546223261561,0
"t98",224.762493421248,0
"t61",13.0960165530037,0
"t2",327.353962142931,0
"t24",110.591273051477,0
"t28",109.795044771805,0
"t54",63.9249572701549,0
"t16",26.735488286819,0
"t65",89.2635418978116,0
"t4",66.335342011201,0
"t74",57.8330850569218,0
"t73",4.96941257465187,0
"t96",143.427628562547,0
"t57",446.989926740604,0
"t70",161.417053302173,0
"t23",15.8188977496493,0
"t95",266.33143807289,0
"t9",201.209782993303,0
"t30",52.8448029956785,0
"t66",235.377719881194,0
"t31",336.110672783719,0
"t92",307.902001725148,0
"t36",214.805852842178,0
